"dataset","response_mean","response_sd","predictors","k_fold","test_mean","test_sd","mse","std_mse","std_mse_sqrt","num_training_samples","num_coefficients","r_sq","r_sq_adj"
"96",2,1.46384205856256,0.236207819202635,"TTTFTT",1,1.43478260869565,0.19322161776773,0.0335928258272721,0.173856456722424,0.416960977457632,196,6,0.0616690604279901,0.0369761409655688
"97",2,1.46384205856256,0.236207819202635,"FFFTTT",1,1.43478260869565,0.19322161776773,0.0358334264142635,0.18545247073409,0.430641928676354,196,4,0.0470857418260842,0.0321964565421167
"98",2,1.46384205856256,0.236207819202635,"TFFTTT",1,1.43478260869565,0.19322161776773,0.0354920554088353,0.183685737749593,0.428585741421238,196,5,0.0493811001937104,0.0294728509831074
"99",2,1.46384205856256,0.236207819202635,"FTFTTT",1,1.43478260869565,0.19322161776773,0.0338340842598542,0.175105066662498,0.418455573104838,196,5,0.071631304042395,0.052189027687262
"100",2,1.46384205856256,0.236207819202635,"TTFTTT",1,1.43478260869565,0.19322161776773,0.0326497568857218,0.168975693625388,0.411066531872139,196,6,0.0934711932618218,0.0696151720318697
"101",2,1.46384205856256,0.236207819202635,"FFTTTT",1,1.43478260869565,0.19322161776773,0.0357313087625856,0.18492397059597,0.430027871882708,196,5,0.0474766357367423,0.0275285024537422
"102",2,1.46384205856256,0.236207819202635,"TFTTTT",1,1.43478260869565,0.19322161776773,0.0353431966802195,0.182915333638834,0.427686022262633,196,6,0.0498954134724401,0.024892661195399
"103",2,1.46384205856256,0.236207819202635,"FTTTTT",1,1.43478260869565,0.19322161776773,0.0335047990412379,0.173400882511571,0.416414315930146,196,6,0.0748483641786978,0.0505022684991898
"104",2,1.46384205856256,0.236207819202635,"TTTTTT",1,1.43478260869565,0.19322161776773,0.0319255965553397,0.165227871105588,0.406482313398244,196,7,0.101468369227291,0.0729435555519672
"105",2,1.45541259982254,0.234920320671528,"FFFFFF",2,1.46608695652174,0.19954038465777,0.0391339796981251,0.196120598671008,0.442855053794138,196,1,0,0
"106",2,1.45541259982254,0.234920320671528,"TFFFFF",2,1.46608695652174,0.19954038465777,0.0383062544976991,0.19197243988177,0.438146596337083,196,2,0.00292171605978702,-0.00221786272340996
"107",2,1.45541259982254,0.234920320671528,"FTFFFF",2,1.46608695652174,0.19954038465777,0.0393705340740504,0.197306094911937,0.444191507023645,196,2,0.0157893309170236,0.0107160800454619
"108",2,1.45541259982254,0.234920320671528,"TTFFFF",2,1.46608695652174,0.19954038465777,0.0373250472010143,0.187055102980934,0.432498673964365,196,3,0.0307338397648233,0.0206896308504692
"109",2,1.45541259982254,0.234920320671528,"FFTFFF",2,1.46608695652174,0.19954038465777,0.0392444042031441,0.196673992938582,0.443479416589521,196,2,0.000214794664890266,-0.00493873732137318
"110",2,1.45541259982254,0.234920320671528,"TFTFFF",2,1.46608695652174,0.19954038465777,0.0384334246871097,0.19260975542884,0.438873279465542,196,3,0.00318669692548686,-0.00714297460896396
"111",2,1.45541259982254,0.234920320671528,"FTTFFF",2,1.46608695652174,0.19954038465777,0.0394468543384825,0.197688575203148,0.444621833925357,196,3,0.015910954630761,0.00571314068911088
"112",2,1.45541259982254,0.234920320671528,"TTTFFF",2,1.46608695652174,0.19954038465777,0.0374342532388695,0.187602390879784,0.433130916559629,196,4,0.0309123745286428,0.0157703803806528
"113",2,1.45541259982254,0.234920320671528,"FFFTFF",2,1.46608695652174,0.19954038465777,0.0403106524293418,0.202017513890625,0.449463584610172,196,2,0.0114490557780397,0.00635343235421526
"114",2,1.45541259982254,0.234920320671528,"TFFTFF",2,1.46608695652174,0.19954038465777,0.0388902878705768,0.194899332971003,0.44147404563689,196,3,0.0188555776794626,0.00868827796629645
"115",2,1.45541259982254,0.234920320671528,"FTFTFF",2,1.46608695652174,0.19954038465777,0.0411799090829093,0.206373808257094,0.454283841069758,196,3,0.0371233677819383,0.02714537159315
"116",2,1.45541259982254,0.234920320671528,"TTFTFF",2,1.46608695652174,0.19954038465777,0.0367031865153495,0.183938637676272,0.428880679998845,196,4,0.0813316317165693,0.0669774384621407
"117",2,1.45541259982254,0.234920320671528,"FFTTFF",2,1.46608695652174,0.19954038465777,0.0402252774886612,0.201589655936823,0.44898736723523,196,3,0.0121872217000724,0.00195081985240464
"118",2,1.45541259982254,0.234920320671528,"TFTTFF",2,1.46608695652174,0.19954038465777,0.0386613145171505,0.19375182915207,0.440172499313701,196,4,0.0200159753677569,0.00470372498287808
"119",2,1.45541259982254,0.234920320671528,"FTTTFF",2,1.46608695652174,0.19954038465777,0.0411259690657899,0.206103486952402,0.453986218901413,196,4,0.0397035730281848,0.0246989413567502
"120",2,1.45541259982254,0.234920320671528,"TTTTFF",2,1.46608695652174,0.19954038465777,0.0355614603341787,0.178216857681065,0.422157384965684,196,5,0.0900008635766753,0.0709432900390141
"121",2,1.45541259982254,0.234920320671528,"FFFFTF",2,1.46608695652174,0.19954038465777,0.0370818287137247,0.185836209433611,0.431087241093507,196,2,0.0410824828271613,0.0361396090273013
"122",2,1.45541259982254,0.234920320671528,"TFFFTF",2,1.46608695652174,0.19954038465777,0.0373386435826807,0.187123241476756,0.432577439861068,196,3,0.0413262800494484,0.0313918373556602
"123",2,1.45541259982254,0.234920320671528,"FTFFTF",2,1.46608695652174,0.19954038465777,0.0371979861269089,0.186418334267055,0.431761895339382,196,3,0.0632595168995067,0.0535523616342166
"124",2,1.45541259982254,0.234920320671528,"TTFFTF",2,1.46608695652174,0.19954038465777,0.0362054060616414,0.181444002544833,0.425962442645866,196,4,0.0662007749606826,0.0516101620694434
"125",2,1.45541259982254,0.234920320671528,"FFTFTF",2,1.46608695652174,0.19954038465777,0.0370884567886931,0.185869426143,0.431125766039331,196,3,0.0410877038006504,0.0311507888141286
"126",2,1.45541259982254,0.234920320671528,"TFTFTF",2,1.46608695652174,0.19954038465777,0.0373409931586876,0.187135016416505,0.432591049857143,196,4,0.0413283705392043,0.0263491263288794
"127",2,1.45541259982254,0.234920320671528,"FTTFTF",2,1.46608695652174,0.19954038465777,0.03719258626394,0.186391272762798,0.431730555743739,196,4,0.0632689237621021,0.048632500695885
"128",2,1.45541259982254,0.234920320671528,"TTTFTF",2,1.46608695652174,0.19954038465777,0.0362036481791632,0.181435192887173,0.425952101634882,196,5,0.0662013539049149,0.0466453613165361
"129",2,1.45541259982254,0.234920320671528,"FFFTTF",2,1.46608695652174,0.19954038465777,0.0376123224257974,0.188494787610568,0.434159864117548,196,3,0.0481188558822619,0.0382548025753423
"130",2,1.45541259982254,0.234920320671528,"TFFTTF",2,1.46608695652174,0.19954038465777,0.0374019479257973,0.187440492258974,0.432943982818763,196,4,0.0482841600121017,0.0334136000122908
"131",2,1.45541259982254,0.234920320671528,"FTFTTF",2,1.46608695652174,0.19954038465777,0.038057614917105,0.190726378434006,0.436722312727443,196,4,0.0793183704871229,0.0649327200259842
"132",2,1.45541259982254,0.234920320671528,"TTFTTF",2,1.46608695652174,0.19954038465777,0.0351708827408676,0.176259471490891,0.419832670823616,196,5,0.0983205772986993,0.0794372386033841
"133",2,1.45541259982254,0.234920320671528,"FFTTTF",2,1.46608695652174,0.19954038465777,0.0375980279428443,0.188423150568384,0.434077355512107,196,4,0.0490681881278291,0.0342098785673265
"134",2,1.45541259982254,0.234920320671528,"TFTTTF",2,1.46608695652174,0.19954038465777,0.0373299255615881,0.18707955096715,0.432526936695451,196,5,0.049302105155382,0.0293922015984267
"135",2,1.45541259982254,0.234920320671528,"FTTTTF",2,1.46608695652174,0.19954038465777,0.0381473190621374,0.191175932268365,0.437236700504847,196,5,0.082596668682115,0.0633840334712692
"136",2,1.45541259982254,0.234920320671528,"TTTTTF",2,1.46608695652174,0.19954038465777,0.0344279194614856,0.172536098497217,0.415374648356417,196,6,0.10575220869621,0.082219372082952
"137",2,1.45541259982254,0.234920320671528,"FFFFFT",2,1.46608695652174,0.19954038465777,0.0380643915802774,0.190760339795683,0.436761193097192,196,2,0.0320638640228976,0.0270745024972425
"138",2,1.45541259982254,0.234920320671528,"TFFFFT",2,1.46608695652174,0.19954038465777,0.0366529809319546,0.183687031549116,0.42858725080095,196,3,0.0365512110524259,0.0265672857783578
"139",2,1.45541259982254,0.234920320671528,"FTFFFT",2,1.46608695652174,0.19954038465777,0.0383890844991409,0.192387543829695,0.438620044947441,196,3,0.0419952472514604,0.0320677368602839
"140",2,1.45541259982254,0.234920320671528,"TTFFFT",2,1.46608695652174,0.19954038465777,0.0357158017362295,0.17899034221812,0.423072502318598,196,4,0.0571286440624878,0.0423962791259641
"141",2,1.45541259982254,0.234920320671528,"FFTFFT",2,1.46608695652174,0.19954038465777,0.0380770050961122,0.190823552642829,0.436833552560731,196,3,0.0320805622135232,0.0220503089722125
"142",2,1.45541259982254,0.234920320671528,"TFTFFT",2,1.46608695652174,0.19954038465777,0.0366729494778784,0.183787104253487,0.42870398208261,196,4,0.0365850276384971,0.0215316686953486
"143",2,1.45541259982254,0.234920320671528,"FTTFFT",2,1.46608695652174,0.19954038465777,0.0383952207203323,0.192418295605592,0.438655098688699,196,4,0.0419995400272868,0.0270307828402131
"144",2,1.45541259982254,0.234920320671528,"TTTFFT",2,1.46608695652174,0.19954038465777,0.035734807285813,0.179085588850104,0.423185052725287,196,5,0.0571479122649447,0.0374023188045246
"145",2,1.45541259982254,0.234920320671528,"FFFTFT",2,1.46608695652174,0.19954038465777,0.0386832100919893,0.193861559194318,0.440297126034589,196,3,0.0361591279399018,0.0261711396283981
"146",2,1.45541259982254,0.234920320671528,"TFFTFT",2,1.46608695652174,0.19954038465777,0.0368526369781809,0.184687611189016,0.42975296530567,196,4,0.0436671672362643,0.0287244667243309
"147",2,1.45541259982254,0.234920320671528,"FTFTFT",2,1.46608695652174,0.19954038465777,0.0396288814365783,0.198600807072441,0.445646504611492,196,4,0.0522468462850936,0.0374382032582983
