"dataset" "k_fold" "response_mean" "response_sd" "num_training_samples" "superset_num_coefficients" "subset_predictors" "superset_predictors" "added_predictor" "predictor_coefficient" "predictor_pvalue" "anova_pvalue" "superset_mse" "superset_test_sd" "mse_diff" "mse_ratio" "std_mse_diff" "std_mse_ratio" "superset_r_sq" "superset_r_sq_adj" "r_sq_diff" "r_sq_ratio" "r_sq_adj_diff" "r_sq_adj_ratio"
"1008" 2 5 31.6281407035176 5.32408403089032 199 7 "111011" "111111" "spontaneous" -2.04694301521348 0.0035881480203795 223.9449288822 23.8089673467046 4.96655480858378 1.30306017349347 1.05472980640103 0.262367017724515 1.05472980640103 0.1188588309502 0.0913231694173939 0.0399012259532401 1.50535000339456 0.0362267663635178 1.65751599660859
"1009" 2 5 31.6281407035176 5.32408403089032 199 5 "000111" "100111" "parity" 0.361776071422041 0.356817833227632 23.0765245347266 24.8807727955497 4.96655480858378 0.00772063807213996 1.00031030539668 0.00155452589766991 1.00031030539668 0.0650127824906437 0.045734695531688 0.00411164309132361 1.0675134017504 -0.000718769089160132 0.984527115576272
"1010" 2 5 31.6281407035176 5.32408403089032 199 5 "000111" "010111" "induced" -1.46872907954474 0.0126894897264029 166.514671086193 24.6628755646279 4.96655480858378 0.225617868993876 1.0091480763629 0.0454274396819168 1.0091480763629 0.0905697706503293 0.0718186319008517 0.0296686312510092 1.48716052841764 0.0253651672800036 1.54603391775045
"1011" 2 5 31.6281407035176 5.32408403089032 199 5 "000111" "001111" "case" -0.193829550822656 0.82479647448304 1.33476891204555 25.0912109392462 4.96655480858378 -0.202717505624438 0.991920776318238 -0.0408165244193173 0.991920776318238 0.0611389608861504 0.0417810013167926 0.000237821486830297 1.00390504166549 -0.00467246330405546 0.899416257921944
"1012" 2 5 31.6281407035176 5.32408403089032 199 6 "100111" "110111" "induced" -2.18212482659535 0.000943902388017855 289.764976052311 24.566352391975 4.96655480858378 0.314420403574694 1.0127988233075 0.0633075473225979 1.0127988233075 0.116641447808089 0.0937565112228066 0.0516286653174457 1.79413098993072 0.0480218156911186 2.05000842648763
"1013" 2 5 31.6281407035176 5.32408403089032 199 6 "100111" "101111" "case" -0.117060596402936 0.894180871396486 0.482297570452829 25.0029490009659 4.96655480858378 -0.122176205416253 0.995113528191753 -0.0245997900204573 0.995113528191753 0.065098715511907 0.0408784749811274 8.59330212633069e-05 1.00132178654676 -0.00485622055056056 0.893817582163724
"1014" 2 5 31.6281407035176 5.32408403089032 199 6 "010111" "110111" "parity" 1.02602471433092 0.0179674364196053 146.326829500845 24.566352391975 4.96655480858378 0.0965231726529581 1.00392908035808 0.0194346335383511 1.00392908035808 0.116641447808089 0.0937565112228066 0.0260716771577601 1.28786290359967 0.0219378793219549 1.30546222813379
"1015" 2 5 31.6281407035176 5.32408403089032 199 6 "010111" "011111" "case" 0.177824639036036 0.839230006790054 1.09123362828814 24.4535041315104 4.96655480858378 0.209371433117575 1.00856202170419 0.04215627153771 1.00856202170419 0.0907642004138763 0.0672088688183807 0.000194429763546972 1.00214674015569 -0.00460976308247096 0.935813827687014
"1016" 2 5 31.6281407035176 5.32408403089032 199 7 "110111" "111111" "case" 0.612833846536463 0.487832052456155 12.4450238858935 23.8089673467046 4.96655480858378 0.757385045270336 1.0318109153682 0.15249706777852 1.0318109153682 0.1188588309502 0.0913231694173939 0.00221738314211076 1.01901025050511 -0.00243334180541266 0.974046156649004
"1017" 2 5 31.6281407035176 5.32408403089032 199 6 "001111" "101111" "parity" 0.356699514989073 0.367054696555892 22.2240531931338 25.0029490009659 4.96655480858378 0.0882619382803256 1.00353006112507 0.0177712602965299 1.00353006112507 0.065098715511907 0.0408784749811274 0.00395975462575662 1.06476646917716 -0.000902526335665232 0.978398642750994
"1018" 2 5 31.6281407035176 5.32408403089032 199 6 "001111" "011111" "induced" -1.48915529769586 0.0129773580789112 166.271135802435 24.4535041315104 4.96655480858378 0.637706807735889 1.02607834052356 0.128400235638944 1.02607834052356 0.0907642004138763 0.0672088688183807 0.0296252395277259 1.48455582329723 0.0254278675015881 1.60859880568176
"1019" 2 5 31.6281407035176 5.32408403089032 199 7 "101111" "111111" "induced" -2.29485853179489 0.000757978535879909 301.727702367752 23.8089673467046 4.96655480858378 1.19398165426128 1.05014840151925 0.240404405121575 1.05014840151925 0.1188588309502 0.0913231694173939 0.0537601154382932 1.82582451920207 0.0504446944362665 2.23401605513796
"1020" 2 5 31.6281407035176 5.32408403089032 199 7 "011111" "111111" "parity" 1.08691807355394 0.0142202041064922 157.68061975845 23.8089673467046 4.96655480858378 0.64453678480572 1.0270711776542 0.129775429779161 1.0270711776542 0.1188588309502 0.0913231694173939 0.0280946305363239 1.30953427021023 0.0241143005990132 1.3587964062329
"1021" 3 1 5.81083333333333 0.823274445324844 120 2 "000" "100" "Sepal.Width" -0.0988777196618065 0.569867261416606 0.221346015272914 0.696709220962816 0.848501044777498 0.0256525845927403 1.03681964271592 0.0302328261710829 1.03681964271592 0.00274432458796168 -0.00570699469519109 0.00274432458796168 Inf -0.00570699469519109 -Inf
"1022" 3 1 5.81083333333333 0.823274445324844 120 2 "000" "010" "Petal.Length" 0.406049159376133 9.68881401662968e-37 60.0304430718873 0.130114482785519 0.848501044777498 0.592247322770037 5.55174020670933 0.697992449644351 5.55174020670933 0.744278232184504 0.742111098558949 0.744278232184504 Inf 0.742111098558949 Inf
"1023" 3 1 5.81083333333333 0.823274445324844 120 2 "000" "001" "Petal.Width" 0.875917123937473 8.34768301195227e-30 53.6445223522392 0.228695241848571 0.848501044777498 0.493666563706985 3.15862192722777 0.581810201349179 3.15862192722777 0.665103374547713 0.662265267552355 0.665103374547713 Inf 0.662265267552355 Inf
"1024" 3 1 5.81083333333333 0.823274445324844 120 3 "100" "110" "Petal.Length" 0.463868145377682 2.8254044613036e-47 66.9933915399407 0.09797440398938 0.848501044777498 0.598734816973436 7.11113507807954 0.705638279008179 7.11113507807954 0.833351604359014 0.830502913835236 0.830607279771052 303.663643876024 0.836209908530427 -145.523687718695
"1025" 3 1 5.81083333333333 0.823274445324844 120 3 "100" "101" "Petal.Width" 0.957529970207534 1.3799177321709e-33 57.4268356934804 0.236289341725594 0.848501044777498 0.460419879237222 2.94854273102134 0.542627356879634 2.94854273102134 0.714742130413082 0.70986592751416 0.71199780582512 260.443729414657 0.715572922209351 -124.385243973035
"1026" 3 1 5.81083333333333 0.823274445324844 120 3 "010" "110" "Sepal.Width" 0.609172622628033 1.62294020255301e-12 7.1842944833263 0.09797440398938 0.848501044777498 0.0321400787961392 1.32804566792387 0.0378786555349113 1.32804566792387 0.833351604359014 0.830502913835236 0.0890733721745103 1.11967751886694 0.0883918152762877 1.11910860172814
"1027" 3 1 5.81083333333333 0.823274445324844 120 3 "010" "011" "Petal.Width" -0.258621077086885 0.174078968163592 0.32449493757084 0.120239813079988 0.848501044777498 0.00987466970553089 1.08212479255072 0.01163778143387 1.08212479255072 0.74830143284952 0.74399889324011 0.00402320066501616 1.00540550628924 0.00188779468116129 1.00254381680159
"1028" 3 1 5.81083333333333 0.823274445324844 120 4 "110" "111" "Petal.Width" -0.49684237395384 0.00125692731706902 1.15785517671784 0.0735341468472089 0.848501044777498 0.0244402571421711 1.33236609371363 0.0288040389491565 1.33236609371363 0.847707094006512 0.84376848436875 0.0143554896474984 1.01722620988837 0.0132655705335134 1.01597293677424
"1029" 3 1 5.81083333333333 0.823274445324844 120 3 "001" "101" "Sepal.Width" 0.444309659371702 1.5369464432882e-05 4.00365935651414 0.236289341725594 0.848501044777498 -0.00759409987702234 0.967861013867306 -0.00895001829846154 0.967861013867306 0.714742130413082 0.70986592751416 0.0496387558653683 1.07463314390658 0.047600659961805 1.07187551921261
"1030" 3 1 5.81083333333333 0.823274445324844 120 3 "001" "011" "Petal.Length" 0.515379547875215 8.00086375675807e-09 6.71041565721896 0.120239813079988 0.848501044777498 0.108455428768583 1.90199265942333 0.127820029729042 1.90199265942333 0.74830143284952 0.74399889324011 0.0831980583018064 1.12509041674669 0.0817336256877549 1.12341523811121
"1031" 3 1 5.81083333333333 0.823274445324844 120 4 "101" "111" "Petal.Length" 0.678206374412321 1.66741626996501e-17 10.7244110231781 0.0735341468472089 0.848501044777498 0.162755194878385 3.21332811838508 0.191814961077701 3.21332811838508 0.847707094006512 0.84376848436875 0.132964963593431 1.1860320777741 0.13390255685459 1.18863077049422
"1032" 3 1 5.81083333333333 0.823274445324844 120 4 "011" "111" "Sepal.Width" 0.654490795493122 2.56671976511275e-14 8.0176547224733 0.0735341468472089 0.848501044777498 0.0467056662327794 1.63515615853714 0.0550449130501978 1.63515615853714 0.847707094006512 0.84376848436875 0.0994056611569926 1.13284173568726 0.0997695911286398 1.13409911229054
"1033" 3 2 5.8775 0.816063774489233 120 2 "000" "100" "Sepal.Width" -0.283008411958622 0.0931329012655142 1.87889284699325 0.789313030836775 0.875306186165864 -0.019506780836776 0.975286381860317 -0.0222856654563615 0.975286381860317 0.0237086514634937 0.0154349959674216 0.0237086514634937 Inf 0.0154349959674216 Inf
"1034" 3 2 5.8775 0.816063774489233 120 2 "000" "010" "Petal.Length" 0.400994285421418 3.25274153196863e-36 58.5644133972273 0.132904447285244 0.875306186165864 0.636901802714755 5.7921782583228 0.727633156009784 5.7921782583228 0.738990127947296 0.736778179879053 0.738990127947296 Inf 0.736778179879053 Inf
"1035" 3 2 5.8775 0.816063774489233 120 2 "000" "001" "Petal.Width" 0.874390262094068 1.9737783792067e-28 51.2536967980369 0.201762101046063 0.875306186165864 0.568044148953936 3.81541551167853 0.648966222256649 3.81541551167853 0.646740465026949 0.643746740154296 0.646740465026949 Inf 0.643746740154296 Inf
"1036" 3 2 5.8775 0.816063774489233 120 3 "100" "110" "Petal.Length" 0.479264809068314 3.0802952242771e-46 63.9032606450442 0.0993750913623598 0.875306186165864 0.689937939474415 7.94276533501374 0.788224681121672 7.94276533501374 0.830066574662063 0.827161729784491 0.806357923198569 35.0111256197 0.81172673381707 53.5900191700969
"1037" 3 2 5.8775 0.816063774489233 120 3 "100" "101" "Petal.Width" 0.973648666592187 1.24586727302992e-30 52.5192273600412 0.175147259745712 0.875306186165864 0.614165771091063 4.50656797019115 0.701658209204845 4.50656797019115 0.686418107515648 0.681057733285147 0.662709456052155 28.9522206091134 0.665622737317725 44.124257286665
"1038" 3 2 5.8775 0.816063774489233 120 3 "010" "110" "Sepal.Width" 0.634660843918003 1.53411871316625e-12 7.21774009481021 0.0993750913623598 0.875306186165864 0.0335293559228843 1.33740201355512 0.0383058596555271 1.33740201355512 0.830066574662063 0.827161729784491 0.0910764467147667 1.1232444700821 0.0903835499054383 1.12267403185077
"1039" 3 2 5.8775 0.816063774489233 120 3 "010" "011" "Petal.Width" -0.342560638532469 0.068925492120279 0.579144854970306 0.130138097682704 0.875306186165864 0.00276634960254024 1.02125703119839 0.00316043648069914 1.02125703119839 0.746298018620966 0.741961232614487 0.00730789067366966 1.00988902340816 0.00518305273543374 1.00703475330429
"1040" 3 2 5.8775 0.816063774489233 120 4 "110" "111" "Petal.Width" -0.632381050343895 3.04721095963243e-05 1.88208314290794 0.0996147106559959 0.875306186165864 -0.00023961929363607 0.997594539079037 -0.000273754827080211 0.997594539079037 0.853815482606402 0.850034848535878 0.0237489079443394 1.02861084721308 0.0228731187513869 1.02765253508204
"1041" 3 2 5.8775 0.816063774489233 120 3 "001" "101" "Sepal.Width" 0.402734878485682 0.000194776421946331 3.14442340899759 0.175147259745712 0.875306186165864 0.0266148413003509 1.15195693805882 0.0304063214918346 1.15195693805882 0.686418107515648 0.681057733285147 0.0396776424886996 1.06135017775182 0.0373109931308508 1.05795911777652
"1042" 3 2 5.8775 0.816063774489233 120 3 "001" "011" "Petal.Length" 0.542446756687774 5.27869252576391e-10 7.88986145416069 0.130138097682704 0.875306186165864 0.0716240033633591 1.55036922037995 0.0818273702338337 1.55036922037995 0.746298018620966 0.741961232614487 0.0995575535940173 1.15393741226609 0.0982144924601911 1.15256697445435
"1043" 3 2 5.8775 0.816063774489233 120 4 "101" "111" "Petal.Length" 0.749207765434704 5.99572644340767e-21 13.2661164279109 0.0996147106559959 0.875306186165864 0.0755325490897162 1.75824693554104 0.0862927170897469 1.75824693554104 0.853815482606402 0.850034848535878 0.167397375090754 1.24387086129854 0.168977115250732 1.24810982533838
"1044" 3 2 5.8775 0.816063774489233 120 4 "011" "111" "Sepal.Width" 0.706144788940998 1.45822195621691e-15 8.52067838274784 0.0996147106559959 0.875306186165864 0.030523387026708 1.30641445250105 0.0348716683477478 1.30641445250106 0.853815482606402 0.850034848535878 0.107517463985436 1.14406773340242 0.108073615921391 1.14565938376668
"1045" 3 3 5.845 0.841352452649799 120 2 "000" "100" "Sepal.Width" -0.267740808631548 0.126338866576977 1.65878817987686 0.6077892259688 0.786297887454934 -0.0100642259687995 0.983441256378381 -0.0127995078320445 0.983441256378381 0.0196919189890043 0.0113842233872161 0.0196919189890043 Inf 0.0113842233872161 Inf
"1046" 3 3 5.845 0.841352452649799 120 2 "000" "010" "Petal.Length" 0.411599897597382 1.13766970669211e-39 65.0177604241241 0.177150083288859 0.786297887454934 0.420574916711141 3.3741163927389 0.534879876216437 3.3741163927389 0.771843256812612 0.769909725090685 0.771843256812612 Inf 0.769909725090685 Inf
"1047" 3 3 5.845 0.841352452649799 120 2 "000" "001" "Petal.Width" 0.913469053466226 3.02013875383328e-31 57.5636226077546 0.240817731601742 0.786297887454934 0.356907268398258 2.48206390793724 0.45390846661624 2.48206390793724 0.683353189308196 0.68066974175996 0.683353189308196 Inf 0.68066974175996 Inf
"1048" 3 3 5.845 0.841352452649799 120 3 "100" "110" "Petal.Length" 0.47415612708118 6.29886007824260e-49 69.6460995432215 0.114281744170928 0.786297887454934 0.493507481797871 5.31834047842099 0.627634246093731 5.31834047842099 0.846479429741066 0.843855146488777 0.826787510752062 42.9861320379049 0.832470923101561 74.1249638017804
"1049" 3 3 5.845 0.841352452649799 120 3 "100" "101" "Petal.Width" 1.00387295327337 9.58427136449113e-34 59.1035311907049 0.219025141990301 0.786297887454934 0.388764083978498 2.77497469215526 0.494423411509903 2.77497469215526 0.72132577573491 0.716562113781661 0.701633856745906 36.6305475935428 0.705177890394445 62.9434340322522
"1050" 3 3 5.845 0.841352452649799 120 3 "010" "110" "Sepal.Width" 0.580174910352645 1.08753914032545e-11 6.28712729897417 0.114281744170928 0.786297887454934 0.0628683391179304 1.5501170775264 0.0799548620452495 1.5501170775264 0.846479429741066 0.843855146488777 0.0746361729284538 1.09669861370127 0.0739454213980913 1.09604427504716
"1051" 3 3 5.845 0.841352452649799 120 3 "010" "011" "Petal.Width" -0.373490836844233 0.0476389875842409 0.636344947433251 0.177240637284843 0.786297887454934 -9.05539959847323e-05 0.999489090101616 -0.000115164999715117 0.999489090101616 0.779397478205032 0.775626494926486 0.00755422139241968 1.00978724802704 0.00571676983580027 1.00742524694714
"1052" 3 3 5.845 0.841352452649799 120 4 "110" "111" "Petal.Width" -0.57771516122683 0.000176281411355015 1.48295907926036 0.100732384947412 0.786297887454934 0.0135493592235163 1.13450847243009 0.0172318397895897 1.13450847243009 0.864084034359706 0.860568966282802 0.01760460461864 1.02079743937077 0.0167138197940253 1.01980650335969
"1053" 3 3 5.845 0.841352452649799 120 3 "001" "101" "Sepal.Width" 0.403234700890873 0.000114392851669621 3.19869676282715 0.219025141990301 0.786297887454934 0.0217925896114403 1.09949811886165 0.0277154370616179 1.09949811886165 0.72132577573491 0.716562113781661 0.0379725864267146 1.05556802400404 0.0358923720217009 1.05273096454809
"1054" 3 3 5.845 0.841352452649799 120 3 "001" "011" "Petal.Length" 0.564625313389181 8.62026896002953e-11 8.0904827638028 0.177240637284843 0.786297887454934 0.0635770943168985 1.3587049521534 0.0808562446004821 1.3587049521534 0.779397478205032 0.775626494926486 0.0960442888968365 1.14054853390539 0.0949567531665257 1.13950488370616
"1055" 3 3 5.845 0.841352452649799 120 4 "101" "111" "Petal.Length" 0.71581727712219 8.40734101203495e-20 12.0255274317769 0.100732384947412 0.786297887454934 0.11829275704289 2.1743269764202 0.150442674373419 2.1743269764202 0.864084034359706 0.860568966282802 0.142758258624796 1.19791093487454 0.144006852501141 1.20096911311867
"1056" 3 3 5.845 0.841352452649799 120 4 "011" "111" "Sepal.Width" 0.626191299311112 7.43415319956886e-14 7.13374143080128 0.100732384947412 0.786297887454934 0.0765082523374314 1.75951991385266 0.0973018668345543 1.75951991385266 0.864084034359706 0.860568966282802 0.0846865561546741 1.10865644106228 0.0849424713563164 1.10951465932629
"1057" 3 4 5.8675 0.831336122094523 120 2 "000" "100" "Sepal.Width" -0.283151426859499 0.116548355702732 1.70605813468522 0.679935368604778 0.821576841048436 -0.012845785271445 0.98110734363208 -0.015635525041154 0.98110734363208 0.0207440505413538 0.0124452713086534 0.0207440505413538 Inf 0.0124452713086534 Inf
"1058" 3 4 5.8675 0.831336122094523 120 2 "000" "010" "Petal.Length" 0.416480345066376 9.67656133820092e-39 62.7873273811717 0.171795476551385 0.821576841048436 0.495294106781949 3.88304509946631 0.602857921542544 3.88304509946631 0.763434414145497 0.761429621045035 0.763434414145497 Inf 0.761429621045035 Inf
"1059" 3 4 5.8675 0.831336122094523 120 2 "000" "001" "Petal.Width" 0.892891707478395 9.42788719182537e-30 54.6436331601166 0.209147268843927 0.821576841048436 0.457942314489407 3.18956870448612 0.557394380670486 3.18956870448612 0.664414808025176 0.661570865720304 0.664414808025176 Inf 0.661570865720304 Inf
"1060" 3 4 5.8675 0.831336122094523 120 3 "100" "110" "Petal.Length" 0.482685802700815 7.12195963391430e-48 67.3916775752395 0.110412638844058 0.821576841048436 0.56952272976072 6.1581298637839 0.693206893507292 6.1581298637839 0.840163000731668 0.837430744333918 0.819418950190314 40.5013957643799 0.824985473025265 67.2890709704048
"1061" 3 4 5.8675 0.831336122094523 120 3 "100" "101" "Petal.Width" 0.978270430273913 9.54461030912607e-32 55.7761661039964 0.174196666422772 0.821576841048436 0.505738702182006 3.90326280386209 0.615570786460607 3.90326280386209 0.698929386164599 0.69378287994519 0.678185335623245 33.6930044000455 0.681337608636537 55.7467059366391
"1062" 3 4 5.8675 0.831336122094523 120 3 "010" "110" "Sepal.Width" 0.609190962672433 1.3901832623113e-11 6.31040832875308 0.110412638844058 0.821576841048436 0.0613828377073267 1.55594031942322 0.0747134469235944 1.55594031942322 0.840163000731668 0.837430744333918 0.0767285865861708 1.10050449018866 0.0760011232888833 1.09981372038636
"1063" 3 4 5.8675 0.831336122094523 120 3 "010" "011" "Petal.Width" -0.371690750851142 0.0377628503890033 0.707531072132191 0.174392181862186 0.821576841048436 -0.00259670531080181 0.985109967183885 -0.00316063596374999 0.985109967183885 0.772037321644072 0.768140523723458 0.0086029074985754 1.01126869229258 0.00671090267842311 1.00881355609625
"1064" 3 4 5.8675 0.831336122094523 120 4 "110" "111" "Petal.Width" -0.5923668798785 5.18286539957783e-05 1.73801701415183 0.1058458782983 0.821576841048436 0.00456676054575766 1.04314537910383 0.00555853125062522 1.04314537910383 0.861295640968427 0.857708459269334 0.0211326402367589 1.02515302413741 0.0202777149354157 1.02421419929065
"1065" 3 4 5.8675 0.831336122094523 120 3 "001" "101" "Sepal.Width" 0.396076293670215 0.00037667816586951 2.8385910785651 0.174196666422772 0.821576841048436 0.0349506024211546 1.20063875583204 0.0425408807489671 1.20063875583204 0.698929386164599 0.69378287994519 0.0345145781394229 1.05194733428957 0.0322120142248858 1.04869019464727
"1066" 3 4 5.8675 0.831336122094523 120 3 "001" "011" "Petal.Length" 0.572058178852507 1.91432894493634e-11 8.85122529318732 0.174392181862186 0.821576841048436 0.0347550869817402 1.19929268967576 0.0423029049083082 1.19929268967576 0.772037321644072 0.768140523723458 0.107622513618897 1.16198090758811 0.106569658003154 1.16108577859928
"1067" 3 4 5.8675 0.831336122094523 120 4 "101" "111" "Petal.Length" 0.737035776529352 3.0076843150736e-21 13.3535284853949 0.1058458782983 0.821576841048436 0.0683507881244718 1.64575767354721 0.0831946382973108 1.64575767354721 0.861295640968427 0.857708459269334 0.162366254803828 1.23230709427574 0.163925579324144 1.23627792507231
"1068" 3 4 5.8675 0.831336122094523 120 4 "011" "111" "Sepal.Width" 0.6681192215949 3.56423253743538e-14 7.34089427077271 0.1058458782983 0.821576841048436 0.0685463035638861 1.64760484457133 0.0834326141379697 1.64760484457133 0.861295640968427 0.857708459269334 0.0892583193243542 1.11561399536265 0.0895679355458759 1.11660358069863
"1069" 3 5 5.81583333333333 0.829396442832831 120 2 "000" "100" "Sepal.Width" -0.184075389740663 0.292904505563669 0.767057488665159 0.661283278072035 0.827431977966116 0.0194451941501874 1.02940524098368 0.023500655846037 1.02940524098368 0.00937036732872095 0.000975200950150801 0.00937036732872095 Inf 0.000975200950150801 Inf
"1070" 3 5 5.81583333333333 0.829396442832831 120 2 "000" "010" "Petal.Length" 0.40975782081387 9.0651529505481e-41 63.9650738857239 0.222247317240112 0.827431977966116 0.45848115498211 3.06293223547339 0.554101324569407 3.06293223547339 0.781396762791604 0.779544192984754 0.781396762791604 Inf 0.779544192984754 Inf
"1071" 3 5 5.81583333333333 0.829396442832831 120 2 "000" "001" "Petal.Width" 0.88744981688486 1.4691848861456e-31 56.2527075887293 0.274797304639452 0.827431977966116 0.40593116758277 2.47720214401438 0.490591587456623 2.47720214401438 0.687182566014453 0.684531570811185 0.687182566014453 Inf 0.684531570811185 Inf
"1072" 3 5 5.81583333333333 0.829396442832831 120 3 "100" "110" "Petal.Length" 0.46215164508336 2.51168149077517e-50 69.072900681222 0.145759482039006 0.827431977966116 0.515523796033029 4.53681138833268 0.623040696711071 4.53681138833268 0.853164295955433 0.850654283920484 0.843793928626712 91.0491836686503 0.849679082970333 872.28615167873
"1073" 3 5 5.81583333333333 0.829396442832831 120 3 "100" "101" "Petal.Width" 0.951530576708575 9.03700227832775e-34 58.0635037701872 0.231844385935484 0.827431977966116 0.429438892136551 2.8522721195244 0.51900204919822 2.8522721195244 0.718673603082327 0.713864604844418 0.709303235753606 76.6964173196854 0.712889403894267 732.017954590825
"1074" 3 5 5.81583333333333 0.829396442832831 120 3 "010" "110" "Sepal.Width" 0.552912346205065 9.80280253883195e-12 5.87488428416329 0.145759482039006 0.827431977966116 0.0764878352011067 1.52475375276538 0.0924400279877011 1.52475375276538 0.853164295955433 0.850654283920484 0.0717675331638291 1.09184518874564 0.0711100909357301 1.09122008934921
"1075" 3 5 5.81583333333333 0.829396442832831 120 3 "010" "011" "Petal.Width" -0.258232030744729 0.11458419921954 0.378382979171533 0.21423333541873 0.827431977966116 0.00801398182138258 1.03740772557977 0.00968536633196299 1.03740772557977 0.7860190858354 0.782361292430877 0.00462232304379573 1.00591546223878 0.00281709944612341 1.00361377773252
"1076" 3 5 5.81583333333333 0.829396442832831 120 4 "110" "111" "Petal.Width" -0.487889038475836 0.00028710558606282 1.29366515025611 0.126821037322364 0.827431977966116 0.0189384447166416 1.14933204392976 0.0228882194802207 1.14933204392976 0.868967697704838 0.86557893126617 0.0158034017494044 1.0185232807143 0.0149246473456862 1.01754490352638
"1077" 3 5 5.81583333333333 0.829396442832831 120 3 "001" "101" "Sepal.Width" 0.356131133948869 0.00043822648660493 2.57785367012308 0.231844385935484 0.827431977966116 0.0429529187039681 1.18526615829257 0.0519111175876345 1.18526615829257 0.718673603082327 0.713864604844418 0.031491037067874 1.04582630384603 0.0293330340332325 1.04285125081736
"1078" 3 5 5.81583333333333 0.829396442832831 120 3 "001" "011" "Petal.Length" 0.517037920059206 2.89700294916212e-11 8.09074927616609 0.21423333541873 0.827431977966116 0.060563969220722 1.28270095829086 0.0731951034447476 1.28270095829086 0.7860190858354 0.782361292430877 0.0988365198209472 1.14382861950963 0.0978297216196915 1.14291484248676
"1079" 3 5 5.81583333333333 0.829396442832831 120 4 "101" "111" "Petal.Length" 0.670002241894275 5.6950067666461e-21 12.3030620612909 0.126821037322364 0.827431977966116 0.10502334861312 1.82812245373899 0.126926866993072 1.82812245373899 0.868967697704838 0.86557893126617 0.150294094622511 1.20912705570083 0.151714326421752 1.21252535199559
"1080" 3 5 5.81583333333333 0.829396442832831 120 4 "011" "111" "Sepal.Width" 0.607383019789341 5.18939792811959e-14 6.79016645524786 0.126821037322364 0.827431977966116 0.0874122980963657 1.68925708180555 0.105642881135959 1.68925708180555 0.868967697704838 0.86557893126617 0.0829486118694378 1.10553002257099 0.0832176388352929 1.10636727512008
"1081" 4 1 -20.5904125 5.05192880845533 800 2 "0000" "1000" "long" -0.316565992653497 6.63661160562433e-30 3046.48208700716 22.852194026216 4.94208992778069 1.51841791144024 1.06644516975912 0.307242064314702 1.06644516975912 0.149395462052895 0.148329541579277 0.149395462052895 Inf 0.148329541579277 Inf
"1082" 4 1 -20.5904125 5.05192880845533 800 2 "0000" "0100" "depth" 0.000866047043406293 0.299015141250541 27.5606630468283 24.3942686489965 4.94208992778069 -0.0236567113402693 0.999030234860464 -0.00478678285623424 0.999030234860464 0.00135153855258879 0.000100099377842611 0.00135153855258879 Inf 0.000100099377842611 Inf
"1083" 4 1 -20.5904125 5.05192880845533 800 2 "0000" "0010" "mag" -0.587569394678282 0.184802492296313 44.9171588160134 24.2764990920108 4.94208992778069 0.0941128456454514 1.00387670583344 0.0190431268999021 1.00387670583344 0.00220267820514593 0.000952305621443217 0.00220267820514593 Inf 0.000952305621443217 Inf
"1084" 4 1 -20.5904125 5.05192880845533 800 2 "0000" "0001" "RESPONSE_VARIABLExstations" -0.000866150977186269 0.915114442220932 0.290508152953407 24.3717879222896 4.94208992778069 -0.00117598463328861 0.999951748118068 -0.000237952900588922 0.999951748118068 1.42461365259177e-05 -0.00123886884325297 1.42461365259177e-05 Inf -0.00123886884325297 -Inf
"1085" 4 1 -20.5904125 5.05192880845533 800 3 "1000" "1100" "depth" 0.00209676546948599 0.0068033684006274 158.768939948495 22.7451669427064 4.94208992778069 0.107027083509582 1.00470548683064 0.0216562395815503 1.00470548683064 0.157181281390031 0.155066303426141 0.00778581933713565 1.05211550090042 0.00673676184686411 1.04541753298188
"1086" 4 1 -20.5904125 5.05192880845533 800 3 "1000" "1010" "mag" -1.39633758370355 0.000721562003156116 247.197891352866 22.4082637454346 4.94208992778069 0.443930280781441 1.01981100748477 0.0898264271327811 1.01981100748477 0.161517720494745 0.159413624435761 0.0121222584418499 1.08114207938631 0.0110840828564837 1.07472606426522
"1087" 4 1 -20.5904125 5.05192880845533 800 3 "1000" "1001" "RESPONSE_VARIABLExstations" -0.0054056235909515 0.471522930744879 11.2857585094243 22.8491083790341 4.94208992778069 0.00308564718194759 1.0001350445335 0.000624360792102152 1.0001350445335 0.149948900759895 0.147815773785642 0.000553438707000309 1.00370452153898 -0.000513767793635433 0.996536308356614
"1088" 4 1 -20.5904125 5.05192880845533 800 3 "0100" "1100" "long" -0.326130310016048 3.0952506488371e-31 3177.69036390883 22.7451669427064 4.94208992778069 1.64910170629009 1.07250338986054 0.333685086752487 1.07250338986054 0.157181281390031 0.155066303426141 0.155829742837442 116.298037587577 0.154966204048299 1549.12354869934
"1089" 4 1 -20.5904125 5.05192880845533 800 3 "0100" "0110" "mag" -0.513273496287723 0.257549592834409 32.7481093173774 24.3122976967508 4.94208992778069 0.0819709522457472 1.00337158393123 0.0165862931358189 1.00337158393123 0.00295746262602891 0.000455473824588659 0.00160592407344012 2.18821921162669 0.000355374446746048 4.55021633905472
"1090" 4 1 -20.5904125 5.05192880845533 800 3 "0100" "0101" "RESPONSE_VARIABLExstations" -0.000382099785268403 0.962556241817107 0.0563488606239844 24.3949760500947 4.94208992778069 -0.000707401098178906 0.999971002181075 -0.000143138046558633 0.999971002181075 0.00135430182636784 -0.0011517099632774 2.76327377905805e-06 1.00204453936868 -0.00125180934112001 -11.5056655505719
